store_id	store_name	city	region
S000663	Retail Unde	Malang	East
S000664	Retail Unde	Batam	North
S000665	Retail Asperiores	Kotamobagu	West
S000666	Retail Nemo	Bitung	North
S000667	Retail Sint	Kota Administrasi Jakarta Barat	West
S000668	Retail Nemo	Meulaboh	West
S000669	Retail Numquam	Jayapura	West
S000670	Retail Corporis	Probolinggo	South
S000671	Retail Tenetur	Pasuruan	Central
S000672	Retail Harum	Pekanbaru	West
S000673	Retail Facere	Ternate	North
S000674	Retail Aspernatur	Bima	West
S000675	Retail Corporis	Sabang	North
S000676	Retail Reprehenderit	Pagaralam	South
S000677	Retail Voluptatum	Makassar	North
S000678	Retail Vero	Palembang	West
S000679	Retail Odio	Serang	West
S000680	Retail Fuga	Banjar	Central
S000681	Retail Tempore	Batu	West
S000682	Retail Amet	Palu	South
S000683	Retail Optio	Kendari	East
S000684	Retail Veritatis	Balikpapan	West
S000685	Retail Reprehenderit	Binjai	North
S000686	Retail Ex	Manado	North
S000687	Retail Asperiores	Sabang	South
S000688	Retail Cum	Payakumbuh	North
S000689	Retail Ducimus	Tarakan	Central
S000690	Retail Doloremque	Cirebon	South
S000691	Retail Error	Cilegon	South
S000692	Retail Dolore	Pematangsiantar	North
S000693	Retail In	Pasuruan	West
S000694	Retail Dolorum	Pekanbaru	East
S000695	Retail Laborum	Banjar	North
S000696	Retail Adipisci	Bengkulu	East
S000697	Retail Culpa	Semarang	West
S000698	Retail Et	Payakumbuh	West
S000699	Retail Sint	Binjai	Central
S000700	Retail Odit	Banjarmasin	Central
S000701	Retail A	Banjarbaru	South
S000702	Retail Debitis	Serang	North
S000703	Retail Iure	Surabaya	South
S000704	Retail Quae	Subulussalam	West
S000705	Retail Minima	Tasikmalaya	East
S000706	Retail Minus	Langsa	South
S000707	Retail Nostrum	Singkawang	Central
S000708	Retail Deserunt	Surakarta	West
S000709	Retail Perspiciatis	Makassar	East
S000710	Retail Sunt	Cirebon	West
S000711	Retail Impedit	Palembang	North
S000712	Retail Harum	Yogyakarta	East
S000713	Retail Asperiores	Jayapura	West
S000714	Retail Provident	Bukittinggi	East
S000715	Retail Possimus	Madiun	West
S000716	Retail Nobis	Kediri	South
S000717	Retail Esse	Cilegon	Central
S000718	Retail Assumenda	Subulussalam	South
S000719	Retail Incidunt	Gorontalo	East
S000720	Retail Aspernatur	Binjai	Central
S000721	Retail Voluptatem	Gorontalo	South
S000722	Retail Quidem	Samarinda	South
S000723	Retail Quibusdam	Meulaboh	East
S000724	Retail Repudiandae	Blitar	South
S000725	Retail Facilis	Balikpapan	East
S000726	Retail Esse	Tarakan	South
S000727	Retail Consequuntur	Bekasi	North
S000728	Retail Aliquam	Serang	South
S000729	Retail Saepe	Parepare	West
S000730	Retail Molestiae	Pasuruan	East
S000731	Retail Dignissimos	Surabaya	West
S000732	Retail Sapiente	Parepare	South
S000733	Retail Perspiciatis	Malang	Central
S000734	Retail Libero	Pontianak	West
S000735	Retail Earum	Tarakan	West
S000736	Retail Veniam	Kotamobagu	Central
S000737	Retail Recusandae	Palangkaraya	North
S000738	Retail Repellendus	Kediri	East
S000739	Retail Ea	Prabumulih	East
S000740	Retail Non	Probolinggo	East
S000741	Retail Eum	Pariaman	South
S000742	Retail Asperiores	Tangerang	West
S000743	Retail Tempore	Bau-Bau	East
S000744	Retail Eveniet	Banjar	West
S000745	Retail Dolores	Tanjungpinang	Central
S000746	Retail Quisquam	Kendari	West
S000747	Retail Ad	Kupang	North
S000748	Retail Quaerat	Yogyakarta	Central
S000749	Retail A	Kota Administrasi Jakarta Pusat	North
S000750	Retail Laudantium	Kota Administrasi Jakarta Pusat	East
S000751	Retail Atque	Palopo	West
S000752	Retail Voluptate	Padang	South
S000753	Retail Quos	Lhokseumawe	South
S000754	Retail Similique	Kota Administrasi Jakarta Selatan	East
S000755	Retail Rerum	Palangkaraya	Central
S000756	Retail Magnam	Sorong	West
S000757	Retail Deserunt	Palangkaraya	West
S000758	Retail Minus	Kediri	West
S000759	Retail Voluptate	Surakarta	South
S000760	Retail Praesentium	Tangerang Selatan	Central
S000761	Retail Iusto	Sibolga	West
S000762	Retail Ea	Palangkaraya	East
S000763	Retail Ea	Denpasar	West
S000764	Retail Rem	Kota Administrasi Jakarta Timur	North
S000765	Retail Tempore	Payakumbuh	North
S000766	Retail Perspiciatis	Surabaya	South
S000767	Retail Consequatur	Kotamobagu	Central
S000768	Retail Occaecati	Padang	North
S000769	Retail Voluptates	Cirebon	South
S000770	Retail Quae	Salatiga	West
S000771	Retail Voluptate	Banda Aceh	South
S000772	Retail Fugiat	Banda Aceh	South
S000773	Retail Pariatur	Banjarbaru	East
S000774	Retail Expedita	Ternate	South
S000775	Retail Nostrum	Binjai	West
S000776	Retail Aut	Sorong	South
S000777	Retail Saepe	Bitung	North
S000778	Retail Excepturi	Kediri	Central
S000779	Retail Veritatis	Bukittinggi	South
S000780	Retail Dolores	Tual	Central
S000781	Retail Doloremque	Banjar	West
S000782	Retail Possimus	Sabang	South
S000783	Retail Sunt	Tual	East
S000784	Retail Iste	Tomohon	East
S000785	Retail Fugit	Tasikmalaya	Central
S000786	Retail Illum	Probolinggo	East
S000787	Retail Nisi	Palopo	North
S000788	Retail Perferendis	Tebingtinggi	East
S000789	Retail Velit	Palopo	South
S000790	Retail Cum	Sungai Penuh	East
S000791	Retail Iste	Ternate	Central
S000792	Retail Quos	Lhokseumawe	South
S000793	Retail Amet	Probolinggo	Central
S000794	Retail Facilis	Batu	West
S000795	Retail Quibusdam	Kendari	West
S000796	Retail Minima	Subulussalam	East
S000797	Retail Similique	Metro	South
S000798	Retail Eligendi	Pagaralam	West
S000799	Retail Quibusdam	Jambi	West
S000800	Retail Doloremque	Surabaya	West
S000801	Retail Autem	Kota Administrasi Jakarta Selatan	South
S000802	Retail Nostrum	Cirebon	East
S000803	Retail Eius	Mojokerto	North
S000804	Retail Voluptates	Tual	West
S000805	Retail Est	Malang	Central
S000806	Retail Ipsam	Banjarbaru	North
S000807	Retail Quidem	Prabumulih	South
S000808	Retail Magni	Tegal	West
S000809	Retail Quam	Meulaboh	Central
S000810	Retail Sint	Bau-Bau	North
S000811	Retail Nesciunt	Blitar	North
S000812	Retail Expedita	Langsa	North
S000813	Retail Eum	Bekasi	Central
S000814	Retail Corrupti	Palembang	Central
S000815	Retail Incidunt	Jambi	East
S000816	Retail Quae	Sorong	West
S000817	Retail Necessitatibus	Tarakan	East
S000818	Retail Neque	Binjai	West
S000819	Retail Optio	Metro	East
S000820	Retail Explicabo	Lhokseumawe	Central
S000821	Retail Iste	Bengkulu	South
S000822	Retail Iusto	Binjai	North
S000823	Retail Recusandae	Malang	West
S000824	Retail Nemo	Tanjungpinang	Central
S000825	Retail Nam	Kota Administrasi Jakarta Timur	East
S000826	Retail Fugit	Tomohon	East
S000827	Retail Illum	Banjar	Central
S000828	Retail Porro	Padang Sidempuan	South
S000829	Retail Temporibus	Mojokerto	West
S000830	Retail Maiores	Kediri	West
S000831	Retail Officiis	Bima	East
S000832	Retail Suscipit	Bima	Central
S000833	Retail Est	Palangkaraya	West
S000834	Retail Eum	Palu	Central
S000835	Retail Beatae	Kota Administrasi Jakarta Timur	West
S000836	Retail In	Samarinda	South
S000837	Retail Optio	Bontang	Central
S000838	Retail Repellat	Prabumulih	West
S000839	Retail Qui	Ambon	Central
S000840	Retail Totam	Binjai	South
S000841	Retail Natus	Pasuruan	East
S000842	Retail Excepturi	Tebingtinggi	North
S000843	Retail Voluptas	Bandar Lampung	East
S000844	Retail Corrupti	Jayapura	Central
S000845	Retail Perspiciatis	Medan	Central
S000846	Retail Sint	Denpasar	North
S000847	Retail Labore	Tangerang	North
S000848	Retail Laboriosam	Tomohon	North
S000849	Retail Exercitationem	Tangerang Selatan	Central
S000850	Retail Quaerat	Mojokerto	South
S000851	Retail Amet	Kota Administrasi Jakarta Selatan	South
S000852	Retail Consequatur	Batam	North
S000853	Retail Occaecati	Sabang	North
S000854	Retail Ut	Cimahi	Central
S000855	Retail Debitis	Tomohon	Central
S000856	Retail Mollitia	Depok	North
S000857	Retail Sit	Lubuklinggau	East
S000858	Retail Animi	Solok	East
S000859	Retail Eius	Kota Administrasi Jakarta Selatan	South
S000860	Retail Dicta	Padang	West
S000861	Retail Occaecati	Kota Administrasi Jakarta Barat	East
S000862	Retail Numquam	Serang	Central
S000863	Retail Temporibus	Dumai	South
S000864	Retail Doloremque	Padang	East
S000865	Retail Repellendus	Makassar	North
S000866	Retail Earum	Tebingtinggi	North
S000867	Retail Dolorum	Balikpapan	North
S000868	Retail Alias	Singkawang	West
S000869	Retail Debitis	Medan	Central
S000870	Retail Vero	Cilegon	Central
S000871	Retail Aperiam	Jambi	Central
S000872	Retail Itaque	Kota Administrasi Jakarta Timur	Central
S000873	Retail Necessitatibus	Palu	West
S000874	Retail Quaerat	Solok	South
S000875	Retail Eligendi	Solok	South
S000876	Retail Adipisci	Semarang	East
S000877	Retail Qui	Meulaboh	East
S000878	Retail Mollitia	Palangkaraya	East
S000879	Retail Odit	Yogyakarta	South
S000880	Retail Ipsam	Bengkulu	West
S000881	Retail Dolore	Prabumulih	South
S000882	Retail Animi	Meulaboh	Central
S000883	Retail Eaque	Pangkalpinang	East
S000884	Retail Nesciunt	Makassar	South
S000885	Retail Adipisci	Makassar	North
S000886	Retail Libero	Kota Administrasi Jakarta Timur	South
S000887	Retail Error	Meulaboh	North
S000888	Retail Tempora	Sukabumi	West
S000889	Retail Suscipit	Tidore Kepulauan	North
S000890	Retail Similique	Subulussalam	North
S000891	Retail Sapiente	Makassar	Central
S000892	Retail Sint	Bukittinggi	Central
S000893	Retail Facilis	Banjar	North
S000894	Retail Itaque	Lubuklinggau	North
S000895	Retail Consequuntur	Lhokseumawe	West
S000896	Retail Atque	Pekanbaru	West
S000897	Retail Pariatur	Tidore Kepulauan	West
S000898	Retail Mollitia	Sibolga	West
S000899	Retail Deserunt	Tasikmalaya	East
S000900	Retail Voluptatum	Solok	Central
S000901	Retail Molestiae	Kota Administrasi Jakarta Barat	North
S000902	Retail Porro	Pekanbaru	West
S000903	Retail Aliquam	Bogor	Central
S000904	Retail Necessitatibus	Tanjungbalai	West
S000905	Retail Quisquam	Jayapura	South
S000906	Retail Iste	Purwokerto	North
S000907	Retail Tempore	Medan	North
S000908	Retail Neque	Tomohon	West
S000909	Retail Sint	Padang Sidempuan	North
S000910	Retail Voluptatum	Kota Administrasi Jakarta Timur	West
S000911	Retail Ipsum	Kupang	North
S000912	Retail Vitae	Sabang	East
S000913	Retail Aut	Palembang	Central
S000914	Retail Alias	Tual	Central
S000915	Retail Rem	Kupang	South
S000916	Retail Veritatis	Tanjungpinang	West
S000917	Retail Cupiditate	Bima	North
S000918	Retail Explicabo	Sukabumi	South
S000919	Retail Mollitia	Kota Administrasi Jakarta Pusat	South
S000920	Retail Consequuntur	Yogyakarta	North
S000921	Retail Aspernatur	Mataram	Central
S000922	Retail Autem	Bandar Lampung	South
S000923	Retail Voluptates	Balikpapan	North
S000924	Retail Sed	Pasuruan	East
S000925	Retail Dolorum	Denpasar	North
S000926	Retail Pariatur	Payakumbuh	Central
S000927	Retail Sequi	Kota Administrasi Jakarta Selatan	East
S000928	Retail Odit	Padang	Central
S000929	Retail Labore	Batu	East
S000930	Retail Inventore	Salatiga	Central
S000931	Retail Eos	Blitar	West
S000932	Retail Reprehenderit	Pekalongan	East
S000933	Retail Minima	Batam	East
S000934	Retail Illo	Pekalongan	North
S000935	Retail Esse	Kota Administrasi Jakarta Barat	East
S000936	Retail Laboriosam	Metro	Central
S000937	Retail At	Serang	North
S000938	Retail Consectetur	Balikpapan	North
S000939	Retail Molestias	Denpasar	South
S000940	Retail Ab	Bontang	East
S000941	Retail Excepturi	Samarinda	East
S000942	Retail Natus	Sungai Penuh	Central
S000943	Retail Quia	Depok	North
S000944	Retail Rem	Singkawang	East
S000945	Retail Doloribus	Banda Aceh	East
S000946	Retail Nisi	Pagaralam	North
S000947	Retail Officiis	Solok	South
S000948	Retail Itaque	Cirebon	South
S000949	Retail Cumque	Gorontalo	North
S000950	Retail Corporis	Gorontalo	South
S000951	Retail Cum	Jayapura	North
S000952	Retail Harum	Palembang	West
S000953	Retail Pariatur	Padang Sidempuan	East
S000954	Retail Voluptate	Cirebon	North
S000955	Retail Sunt	Purwokerto	North
S000956	Retail Et	Tidore Kepulauan	South
S000957	Retail Provident	Bima	East
S000958	Retail Incidunt	Sibolga	West
S000959	Retail Omnis	Banjarmasin	South
S000960	Retail Aliquam	Yogyakarta	Central
S000961	Retail Quae	Malang	Central
S000962	Retail Necessitatibus	Palangkaraya	West
S000963	Retail Fuga	Makassar	West
S000964	Retail Aspernatur	Padang Sidempuan	South
S000965	Retail Omnis	Banda Aceh	East
S000966	Retail Nemo	Kediri	Central
S000967	Retail Rerum	Serang	Central
S000968	Retail Libero	Subulussalam	South
S000969	Retail Voluptatum	Banjarmasin	South
S000970	Retail Recusandae	Salatiga	West
S000971	Retail Iste	Madiun	West
S000972	Retail Officia	Balikpapan	East
S000973	Retail Dolore	Mataram	West
S000974	Retail Facere	Kota Administrasi Jakarta Selatan	East
S000975	Retail Saepe	Metro	Central
S000976	Retail Eos	Tebingtinggi	Central
S000977	Retail Deleniti	Denpasar	South
S000978	Retail Delectus	Pekalongan	Central
S000979	Retail Fugit	Prabumulih	West
S000980	Retail Quod	Cirebon	West
S000981	Retail Rerum	Bandar Lampung	South
S000982	Retail Dolorum	Cirebon	West
S000983	Retail Sint	Bau-Bau	East
S000984	Retail Architecto	Metro	South
S000985	Retail Quisquam	Tebingtinggi	North
S000986	Retail Deserunt	Semarang	Central
S000987	Retail Voluptas	Lhokseumawe	Central
S000988	Retail Veritatis	Denpasar	Central
S000989	Retail Earum	Mataram	East
S000990	Retail Dolore	Makassar	North
S000991	Retail Error	Meulaboh	East
S000992	Retail Et	Kotamobagu	South
S000993	Retail Facilis	Serang	North
S000994	Retail Adipisci	Binjai	East
S000995	Retail Labore	Tomohon	East
S000996	Retail Sequi	Sungai Penuh	North
S000997	Retail Incidunt	Balikpapan	North
S000998	Retail At	Surakarta	Central
S000999	Retail Iure	Tangerang Selatan	Central
S001000	Retail Ad	Bogor	East
S001001	Retail Vitae	Tanjungpinang	East
S001002	Retail Earum	Madiun	South
S001003	Retail Asperiores	Medan	Central
S001004	Retail Cum	Kota Administrasi Jakarta Pusat	South
S001005	Retail In	Bengkulu	West
S001006	Retail Deserunt	Salatiga	North
S001007	Retail Iusto	Yogyakarta	West
S001008	Retail Maxime	Tangerang	Central
S001009	Retail Voluptatibus	Kendari	West
S001010	Retail Incidunt	Yogyakarta	West
S001011	Retail Tempora	Banjarmasin	East
S001012	Retail Voluptas	Denpasar	North
S001013	Retail Commodi	Parepare	North
S001014	Retail Fugit	Makassar	South
S001015	Retail Iste	Semarang	West
S001016	Retail Totam	Kota Administrasi Jakarta Timur	South
S001017	Retail Aperiam	Purwokerto	North
S001018	Retail Pariatur	Palu	West
S001019	Retail Adipisci	Tual	South
S001020	Retail Rem	Sibolga	East
S001021	Retail Nobis	Medan	East
S001022	Retail Consequuntur	Pematangsiantar	South
S001023	Retail Dolorem	Pagaralam	West
S001024	Retail Similique	Kota Administrasi Jakarta Timur	Central
S001025	Retail Voluptate	Jambi	East
S001026	Retail Saepe	Pematangsiantar	South
S001027	Retail Voluptatem	Cilegon	East
S001028	Retail Aliquam	Jambi	West
S001029	Retail Vero	Gorontalo	Central
S001030	Retail Maxime	Kendari	West
S001031	Retail Quam	Pontianak	South
S001032	Retail Architecto	Surabaya	West
S001033	Retail Tenetur	Ternate	North
S001034	Retail Similique	Kota Administrasi Jakarta Timur	East
S001035	Retail Deserunt	Pariaman	West
S001036	Retail Assumenda	Padangpanjang	East
S001037	Retail Sint	Sorong	West
S001038	Retail Sed	Sungai Penuh	South
S001039	Retail Non	Tegal	West
S001040	Retail Libero	Ambon	East
S001041	Retail Laboriosam	Sungai Penuh	Central
S001042	Retail Amet	Surabaya	Central
S001043	Retail Magni	Kotamobagu	Central
S001044	Retail Voluptas	Ambon	South
S001045	Retail Delectus	Pagaralam	South
S001046	Retail Quam	Banda Aceh	North
S001047	Retail Magni	Makassar	East
S001048	Retail Repellendus	Singkawang	South
S001049	Retail Eveniet	Tidore Kepulauan	North
S001050	Retail Perspiciatis	Kendari	East
S001051	Retail Harum	Pematangsiantar	South
S001052	Retail Explicabo	Solok	South
S001053	Retail Quam	Surakarta	South
S001054	Retail Eveniet	Banjarbaru	West
S001055	Retail Doloribus	Bitung	West
S001056	Retail Accusantium	Serang	North
S001057	Retail Culpa	Pasuruan	West
S001058	Retail Cumque	Pagaralam	Central
S001059	Retail Numquam	Cimahi	North
S001060	Retail Facilis	Probolinggo	West
S001061	Retail Ullam	Singkawang	East
S001062	Retail Eos	Serang	South
S001063	Retail Beatae	Palopo	East
S001064	Retail Officia	Manado	East
S001065	Retail Harum	Banjarmasin	South
S001066	Retail Officia	Bitung	West
S001067	Retail Quo	Semarang	East
S001068	Retail Quae	Kotamobagu	North
S001069	Retail Laudantium	Sabang	North
S001070	Retail Illum	Gorontalo	Central
S001071	Retail Eaque	Tanjungpinang	West
S001072	Retail Eius	Bogor	West
S001073	Retail Quae	Bitung	South
S001074	Retail Culpa	Serang	West
S001075	Retail Explicabo	Banjar	Central
S001076	Retail Dolores	Samarinda	East
S001077	Retail Nulla	Makassar	North
S001078	Retail Officiis	Metro	West
S001079	Retail Occaecati	Pekanbaru	West
S001080	Retail Possimus	Bima	West
S001081	Retail Vero	Samarinda	South
S001082	Retail Eaque	Payakumbuh	East
S001083	Retail Vero	Madiun	North
S001084	Retail Veniam	Mataram	South
S001085	Retail Doloremque	Tasikmalaya	South
S001086	Retail Itaque	Bitung	Central
S001087	Retail Aliquid	Samarinda	South
S001088	Retail Sit	Ambon	North
S001089	Retail Porro	Mataram	Central
S001090	Retail Occaecati	Sibolga	South
S001091	Retail Cum	Banjar	South
S001092	Retail Praesentium	Tanjungpinang	Central
S001093	Retail Et	Subulussalam	West
S001094	Retail Magnam	Ternate	Central
S001095	Retail Voluptatum	Kotamobagu	Central
S001096	Retail Quibusdam	Bogor	North
S001097	Retail Est	Probolinggo	South
S001098	Retail Autem	Manado	East
S001099	Retail Quidem	Purwokerto	West
S001100	Retail Exercitationem	Cirebon	Central
S001101	Retail Totam	Bontang	Central
S001102	Retail Rem	Bau-Bau	South
S001103	Retail Ea	Kediri	West
S001104	Retail Voluptas	Sawahlunto	East
S001105	Retail Vitae	Surakarta	Central
S001106	Retail Dolorem	Pariaman	North
S001107	Retail Nam	Tomohon	West
S001108	Retail Facilis	Yogyakarta	Central
S001109	Retail Ducimus	Bima	West
S001110	Retail Velit	Padang	East
S001111	Retail Ad	Tarakan	South
S001112	Retail Aperiam	Sabang	West
S001113	Retail At	Padang Sidempuan	South
S001114	Retail Aliquid	Kota Administrasi Jakarta Pusat	East
S001115	Retail Esse	Prabumulih	South
S001116	Retail Aliquid	Pematangsiantar	West
S001117	Retail Accusamus	Bitung	Central
S001118	Retail Nemo	Prabumulih	West
S001119	Retail Atque	Parepare	Central
S001120	Retail Dolorum	Banjarbaru	South
S001121	Retail Ullam	Magelang	West
S001122	Retail Asperiores	Cirebon	Central
S001123	Retail Optio	Jayapura	Central
S001124	Retail Tempore	Banjarbaru	South
S001125	Retail Cumque	Palu	East
S001126	Retail Odio	Kendari	North
S001127	Retail Magnam	Tasikmalaya	South
S001128	Retail Vitae	Bekasi	West
S001129	Retail Nobis	Palu	Central
S001130	Retail Expedita	Kendari	West
S001131	Retail Sit	Pariaman	North
S001132	Retail Quae	Lubuklinggau	South
S001133	Retail Deserunt	Jambi	Central
S001134	Retail Dignissimos	Lhokseumawe	South
S001135	Retail Nemo	Langsa	Central
S001136	Retail Nemo	Gorontalo	North
S001137	Retail Iste	Singkawang	East
S001138	Retail Modi	Lubuklinggau	East
S001139	Retail Nobis	Medan	East
S001140	Retail Repellendus	Pasuruan	East
S001141	Retail Earum	Bitung	Central
S001142	Retail Quidem	Bima	West
S001143	Retail Provident	Surabaya	East
S001144	Retail Explicabo	Tidore Kepulauan	East
S001145	Retail Vero	Purwokerto	South
S001146	Retail Quia	Cirebon	East
S001147	Retail Veniam	Pasuruan	South
S001148	Retail Veritatis	Bima	Central
S001149	Retail Iure	Tidore Kepulauan	East
S001150	Retail Molestias	Pematangsiantar	North
S001151	Retail Voluptates	Denpasar	Central
S001152	Retail Aliquam	Palu	East
S001153	Retail Labore	Palopo	Central
S001154	Retail Doloremque	Kota Administrasi Jakarta Utara	South
S001155	Retail Debitis	Banjarbaru	West
S001156	Retail Ipsam	Bandar Lampung	North
S001157	Retail Voluptatibus	Semarang	West
